paper id,last_name,first_name,full_name,gender,confidence,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
704.0249,Balzer,Matthias,Matthias Balzer,male,1.0,male,male,male,male,1.0,0.9958328710314024
704.0251,Gour,Gilad,Gilad Gour,male,1.0,male,male,male,male,0.99,0.9933168772603808
704.0251,Wallach,Nolan R.,Nolan R. Wallach,male,1.0,male,male,male,male,0.98,0.959549187115358
704.0252,Alok,Ashutosh Kumar,Ashutosh Kumar Alok,male,1.0,male,male,male,male,0.99,0.9953572667975424
704.0254,Eboli,Oscar,Oscar Eboli,male,1.0,male,male,male,male,0.99,0.9968434645121056
704.0255,Marin,Felipe,Felipe Marin,male,1.0,male,male,male,male,0.98,0.9866581143708556
704.0255,Frieman,Joshua,Joshua Frieman,male,1.0,male,male,male,male,0.99,0.9913710238198222
704.0255,Nichol,Robert,Robert Nichol,male,1.0,male,male,male,male,0.99,0.9957943001565076
704.0258,Guerra,Diego,Diego Guerra,male,1.0,male,male,male,male,0.99,0.9956300998157296
704.0258,Mendez-Galain,Ramon,Ramon Mendez-Galain,male,1.0,male,male,male,male,0.98,0.9907414425937144
704.0258,Wschebor,Nicolas,Nicolas Wschebor,male,1.0,male,male,male,male,0.99,0.994970699467891
704.0253,Harvey,Paul M.,Paul M. Harvey,male,1.0,male,male,male,male,0.99,0.991428700807122
704.0253,Brooke,Tim,Tim Brooke,male,1.0,male,male,male,male,0.99,0.878530627906807
704.0253,Spiesman,William J.,William J. Spiesman,male,1.0,male,male,male,male,0.99,0.9940824165039832
704.0253,Cieza,Lucas,Lucas Cieza,male,1.0,male,male,male,male,0.98,0.979067230675306
704.0253,Lai,Shih-Ping,Shih-Ping Lai,male,0.25,unknown,unknown,male,male,1.0,0.5139990286626012
704.0253,van Dishoeck,Ewine F.,Ewine F. van Dishoeck,neutral,0.24895396548385856,unknown,unknown,female,male,1.0,0.9916317238708684
704.0253,Blake,Geoffrey A.,Geoffrey A. Blake,male,1.0,male,male,male,male,0.99,0.9952899342775722
704.0253,Koerner,David W.,David W. Koerner,male,1.0,male,male,male,male,0.99,0.9968950197030874
704.0259,Kenyon,Scott J.,Scott J. Kenyon,male,1.0,male,male,male,male,0.99,0.9554649802695931
704.0259,Bromley,Benjamin C.,Benjamin C. Bromley,male,1.0,male,male,male,male,0.99,0.98587179854435
704.0259,O'Brien,David P.,David P. O'Brien,male,1.0,male,male,male,male,0.99,0.996454658549434
704.0259,Davis,Donald R.,Donald R. Davis,male,1.0,male,male,male,male,0.98,0.9957855288389168
704.0262,Bertolini,Matteo,Matteo Bertolini,male,1.0,male,male,male,male,0.99,0.9925825612311736
704.0262,Petersson,Christoffer,Christoffer Petersson,male,1.0,male,male,male,male,1.0,0.989474032282648
704.0263,Eyink,Gregory L.,Gregory L. Eyink,male,1.0,male,male,male,male,0.99,0.9505627821070392
704.0261,Randall,Scott W.,Scott W. Randall,male,1.0,male,male,male,male,0.99,0.9950961146092416
704.0261,Markevitch,Maxim,Maxim Markevitch,male,1.0,male,male,male,male,0.97,0.9897646626699252
704.0261,Clowe,Douglas,Douglas Clowe,male,1.0,male,male,male,male,0.99,0.9957360165289646
704.0261,Gonzalez,Anthony H.,Anthony H. Gonzalez,male,1.0,male,male,male,male,0.99,0.9883478213327348
704.0264,Dai,Jian,Jian Dai,male,0.225,unknown,unknown,male,male,0.9,0.8745728227403506
704.0266,Hoffman,Jennifer L.,Jennifer L. Hoffman,female,1.0,female,female,female,female,0.98,0.7006440030112301
704.0268,Whitney,Mark,Mark Whitney,male,1.0,male,male,male,male,0.99,0.9879652513112924
704.0268,Isailovic,Nemanja,Nemanja Isailovic,male,1.0,male,male,male,male,1.0,0.9860989790196132
704.0272,Wiklind,Tommy,Tommy Wiklind,male,0.6790103112605488,unknown,male,male,male,0.98,0.986041245042195
704.0272,Allen,Ronald J.,Ronald J. Allen,male,1.0,male,male,male,male,0.99,0.9967692990012148
704.0272,Loinard,Laurent,Laurent Loinard,male,1.0,male,male,male,male,0.99,0.9694174509117328
704.0273,Reshetikhin,Nicolai,Nicolai Reshetikhin,male,1.0,male,male,male,male,0.98,0.986468764284793
704.0274,von Hippel,Georg M.,Georg M. von Hippel,male,0.683949754555427,unknown,male,male,male,0.99,0.9957990182217076
704.0275,Bergman,George M.,George M. Bergman,male,1.0,male,male,male,male,0.98,0.995515948147455
704.0277,Kalai,Gil,Gil Kalai,male,1.0,male,male,male,male,0.92,0.960451724488089
704.0277,Meshulam,Roy,Roy Meshulam,male,1.0,male,male,male,male,0.98,0.9809171908700172
704.0278,Khavkine,Igor,Igor Khavkine,male,1.0,male,male,male,male,0.99,0.9968589530389416
704.0281,Richard,Denis,Denis Richard,male,0.6669054011156543,unknown,male,male,male,0.96,0.9576216044626176
704.0282,Bandi,Samuele,Samuele Bandi,male,1.0,male,male,male,male,0.99,0.5198828048632073
704.0285,Berger,Claire,Claire Berger,female,0.6691203641976519,unknown,female,female,female,0.97,0.9564814567906076
704.0285,Wu,Xiaosong,Xiaosong Wu,male,0.2075,unknown,unknown,male,male,0.83,0.6263323741413139
704.0285,Conrad,Edward H.,Edward H. Conrad,male,1.0,male,male,male,male,0.99,0.9968983517502318
704.0285,Li,Xuebin,Xuebin Li,male,0.225,unknown,unknown,male,male,0.9,0.8484922688286166
704.0285,Hass,Joanna,Joanna Hass,female,1.0,female,female,female,female,0.98,0.9832446022826083
704.0285,Potemski,Marek,Marek Potemski,male,1.0,male,male,male,male,0.99,0.9903967528058196
704.0285,Martinez,Gerard,Gerard Martinez,male,1.0,male,male,male,male,0.98,0.9956470477292269
704.029,Hurley,Jarrod R.,Jarrod R. Hurley,male,1.0,male,male,male,male,1.0,0.9965969113313692
704.029,Shara,Michael M.,Michael M. Shara,male,1.0,male,male,male,male,0.99,0.9710345181083722
704.0292,Salam,Gavin P.,Gavin P. Salam,male,1.0,male,male,male,male,0.99,0.9955574336699984
704.0292,Soyez,Gregory,Gregory Soyez,male,1.0,male,male,male,male,0.99,0.9880221517636824
704.0295,Basu,Saugata,Saugata Basu,male,0.25,unknown,unknown,male,male,1.0,0.5028544045537681
704.0297,Rosswog,Stephan,Stephan Rosswog,male,1.0,male,male,male,male,0.99,0.9863331716147904
704.0298,Grushka,Ya.,Ya. Grushka,female,0.13577270694052984,unknown,unknown,unknown,female,0.0,0.5430908277621194
704.0299,Alexander,Stephon,Stephon Alexander,male,1.0,male,male,male,male,0.92,0.9834318990614652
704.03,Kim,Philip,Philip Kim,male,1.0,male,male,male,male,0.99,0.9957079364603552
704.0302,Yang,Lijian,Lijian Yang,male,0.23,unknown,unknown,male,male,0.92,0.670479721900423
704.0304,Gershenson,Carlos,Carlos Gershenson,male,1.0,male,male,male,male,0.99,0.9909514743038356
704.0301,Kawamura,Akitoshi,Akitoshi Kawamura,male,0.6807922409742657,unknown,male,male,male,1.0,0.9731689638970626
704.0305,Liu,Yifeng,Yifeng Liu,male,0.24,unknown,unknown,male,male,0.96,0.97033088287698
704.0305,Valles,James M.,James M. Valles,male,1.0,male,male,male,male,0.99,0.9953049654044992
704.0307,Jensen,Eric L. N.,Eric L. N. Jensen,male,1.0,male,male,male,male,0.99,0.9883758621115182
704.0307,Dhital,Saurav,Saurav Dhital,male,0.6133816888603354,male,unknown,male,male,0.99,0.5935267554413416
704.0307,Stassun,Keivan G.,Keivan G. Stassun,male,0.4625,male,unknown,male,female,0.98,0.9597938786090215
704.0307,Patience,Jenny,Jenny Patience,female,1.0,female,female,female,female,0.98,0.9845605410488092
704.0307,Herbst,William,William Herbst,male,1.0,male,male,male,male,0.99,0.991046606247463
704.0307,Walter,Frederick M.,Frederick M. Walter,male,1.0,male,male,male,male,0.99,0.9957443251849718
704.0308,Deng,Ke,Ke Deng,male,0.4175,male,unknown,male,female,0.8,0.5030183484825179
704.0308,Zhao,Heping,Heping Zhao,male,0.235,unknown,unknown,male,male,0.94,0.5528159323572136
704.0308,Li,Dejun,Dejun Li,male,0.6721848157049226,male,unknown,male,male,1.0,0.8187392628196902
704.0312,Francis,Matthew J.,Matthew J. Francis,male,1.0,male,male,male,male,1.0,0.996347483802272
704.0312,Lewis,Geraint F.,Geraint F. Lewis,male,0.6794533898549932,unknown,male,male,male,0.98,0.9878135594199726
704.0312,Linder,Eric V.,Eric V. Linder,male,1.0,male,male,male,male,0.99,0.9936812153224232
704.0311,Kirtley,John R.,John R. Kirtley,male,1.0,male,male,male,male,0.99,0.9968939029180556
704.0311,Deng,Zhifeng,Zhifeng Deng,male,0.23,unknown,unknown,male,male,0.92,0.9968512453914262
704.0311,Luan,Lan,Lan Luan,female,0.1425,unknown,unknown,female,female,0.57,0.5029574771224301
704.0311,Yenilmez,Erhan,Erhan Yenilmez,male,1.0,male,male,male,male,0.97,0.9816375968452472
704.0311,Moler,Kathryn A.,Kathryn A. Moler,female,1.0,female,female,female,female,0.98,0.987872626916979
704.031,Cui,Lang,Lang Cui,male,0.19,unknown,unknown,male,male,0.76,0.9931532858663992
704.0313,Hayashi,Yuta,Yuta Hayashi,male,0.6972905367519933,male,female,male,male,0.98,0.9391621470079728
704.0313,Ogata,Masao,Masao Ogata,male,1.0,male,male,male,male,1.0,0.9857548394728964
704.0314,Baukh,Viktor,Viktor Baukh,male,1.0,male,male,male,male,0.99,0.9956563900037004
704.0314,Kahniashvili,Tina,Tina Kahniashvili,female,0.65,female,female,female,male,0.98,0.5857360110660197
704.0316,Graham,Alister W.,Alister W. Graham,male,1.0,male,male,male,male,0.97,0.9649291337917766
704.0316,Driver,Simon P.,Simon P. Driver,male,0.65,male,male,male,female,0.98,0.6202816968384282
704.0316,Allen,Paul D.,Paul D. Allen,male,1.0,male,male,male,male,0.99,0.9932149847585248
704.0316,Liske,Jochen,Jochen Liske,male,0.6798961305561996,unknown,male,male,male,1.0,0.9695845222247984
704.0319,Dong,Bing,Bing Dong,male,0.5225029867997861,male,unknown,male,male,0.63,0.5900119471991446
704.032,Mainardi,Francesco,Francesco Mainardi,male,1.0,male,male,male,male,0.99,0.9935704543036976
704.032,Gorenflo,Rudolf,Rudolf Gorenflo,male,1.0,male,male,male,male,0.99,0.9968654340537172
704.0322,Jin,Zhen,Zhen Jin,male,0.5345036209841659,male,unknown,male,male,0.64,0.6280144839366637
704.0324,Pravda-Starov,Karel,Karel Pravda-Starov,male,0.6744101786015761,unknown,male,male,male,0.96,0.9876407144063044
704.0323,Fan,Heng,Heng Fan,male,0.5928490777699119,male,unknown,male,male,0.82,0.6813963110796477
704.0325,Grenard,Vincent,Vincent Grenard,male,1.0,male,male,male,male,0.99,0.9930677041964028
704.0325,Naert,Antoine,Antoine Naert,male,0.613262008060179,unknown,male,male,male,0.99,0.7130480322407161
704.0335,Pagès,Gilles,Gilles Pagès,male,1.0,male,male,male,male,0.99,0.9793602102831428
704.0335,Panloup,Fabien,Fabien Panloup,male,1.0,male,male,male,male,0.99,0.9819166743167996
704.0338,Bec,Sandrine,Sandrine Bec,female,1.0,female,female,female,female,0.98,0.9858400287776676
704.0338,Tonck,André,André Tonck,male,0.6780881579513415,unknown,male,male,male,1.0,0.962352631805366
704.0338,Georges,Jean-Marie,Jean-Marie Georges,male,0.5797895767211875,unknown,male,male,male,0.98,0.58915830688475
704.0339,Tessarotto,Massimo,Massimo Tessarotto,male,1.0,male,male,male,male,0.99,0.98621817414271
704.0337,Golse,François,François Golse,male,0.6858789386761824,unknown,male,male,male,1.0,0.9935157547047296
704.0337,Mahalov,Alex,Alex Mahalov,male,0.6617252287158549,unknown,male,male,male,0.9,0.9969009148634198
704.0337,Nicolaenko,Basil,Basil Nicolaenko,male,1.0,male,male,male,male,0.97,0.9760692176633792
704.0343,Baumgartl,Jörg,Jörg Baumgartl,male,0.6841402111668058,unknown,male,male,male,0.99,0.9965608446672234
704.0343,Dijkstra,Marjolein,Marjolein Dijkstra,female,0.6770250500477211,unknown,female,female,female,0.99,0.9681002001908844
704.0343,Roth,Roland,Roland Roth,male,1.0,male,male,male,male,0.99,0.9957799567449552
704.0343,Bechinger,Clemens,Clemens Bechinger,male,1.0,male,male,male,male,0.99,0.987412782890225
704.0345,Kim,Beom Jun,Beom Jun Kim,male,0.2475,unknown,unknown,male,male,0.99,0.9915039783684656
704.0347,Chihara,Hiroyuki,Hiroyuki Chihara,male,1.0,male,male,male,male,1.0,0.9701857795303042
704.0346,Hamaguchi,Kenji,Kenji Hamaguchi,male,0.6802328827137241,unknown,male,male,male,0.98,0.9909315308548964
704.0349,Izmestiev,Ivan,Ivan Izmestiev,male,1.0,male,male,male,male,0.99,0.9969018119530356
704.0351,Kunert-Bajraszewska,Magdalena,Magdalena Kunert-Bajraszewska,female,1.0,female,female,female,female,0.98,0.996874020482897
704.0351,Marecki,Andrzej,Andrzej Marecki,male,1.0,male,male,male,male,0.99,0.995756149828358
704.0352,Wolf,Th.,Th. Wolf,male,0.19594344857744933,unknown,unknown,unknown,male,0.0,0.7837737943097973
704.0356,Cerdá-Durán,Pablo,Pablo Cerdá-Durán,male,1.0,male,male,male,male,0.99,0.996430968060396
704.0356,Quilis,Vicent,Vicent Quilis,male,1.0,male,male,male,male,0.98,0.9932423402054728
704.0356,Font,José A.,José A. Font,male,0.6778391925226306,unknown,male,male,male,0.97,0.9913567700905224
704.0357,Derenyi,Imre,Imre Derenyi,male,1.0,male,male,male,male,0.99,0.9823516696042786
704.036,Murawski,K,K Murawski,male,0.165,unknown,unknown,male,male,0.66,0.683119054181391
704.0361,Chatzigeorgiou,Ioannis,Ioannis Chatzigeorgiou,male,1.0,male,male,male,male,0.99,0.9864137819845084
704.0361,Wassell,Ian J.,Ian J. Wassell,male,1.0,male,male,male,male,0.99,0.9884770551580688
704.0361,Carrasco,Rolando,Rolando Carrasco,male,1.0,male,male,male,male,0.99,0.9911854745354972
704.0359,Van Khue,Nguyen,Nguyen Van Khue,male,0.1825,unknown,unknown,male,male,0.73,0.9580456416404808
704.0366,Segui,Antonio,Antonio Segui,male,1.0,male,male,male,male,0.99,0.995496384070829
704.0369,Pronin,Alexey,Alexey Pronin,male,0.6864104220788,unknown,male,male,male,1.0,0.9956416883151998
704.0369,Takeuchi,Tatsu,Tatsu Takeuchi,male,0.6639375262850802,male,unknown,male,male,0.98,0.8057501051403206
704.0373,Roy,Utpal,Utpal Roy,male,0.58597515469263,unknown,male,male,male,0.98,0.6139006187705197
704.0373,Bhattacharya,Kaushik,Kaushik Bhattacharya,male,1.0,male,male,male,male,0.99,0.9626143149268306
704.0374,Zon,Boris A.,Boris A. Zon,male,1.0,male,male,male,male,0.99,0.9788942280005536
704.0375,Glaude,Pierre-Alexandre,Pierre-Alexandre Glaude,male,0.2475,unknown,unknown,male,male,0.99,0.9894635423160024
704.0375,Dayma,Guillaume,Guillaume Dayma,male,1.0,male,male,male,male,0.99,0.988543524642996
704.0375,Fournet,René,René Fournet,male,0.5911245407055823,unknown,male,male,male,1.0,0.6144981628223292
704.0375,Battin-Leclerc,Frédérique,Frédérique Battin-Leclerc,neutral,0.2147822221695142,unknown,female,unknown,male,0.0,0.9682577773561136
704.0376,Sassetti,Maura,Maura Sassetti,female,0.65,female,female,female,male,0.98,0.9853980500199826
704.0376,Zanghì,Nino,Nino Zanghì,neutral,0.3906525201299096,male,male,female,female,0.51,0.9952201610392768
704.0378,Duits,Maurice,Maurice Duits,male,0.6517833127946575,unknown,male,male,male,0.98,0.8771332511786298
704.0383,Prasad,Rajendra,Rajendra Prasad,male,1.0,male,male,male,male,0.99,0.647700505067427
704.0382,Serra,Oriol,Oriol Serra,male,0.6717758067597787,unknown,male,male,male,0.99,0.9471032270391148
704.0386,Laloë,Franck,Franck Laloë,male,1.0,male,male,male,male,0.99,0.9951298958463174
704.039,Troubetzkoy,Serge,Serge Troubetzkoy,male,1.0,male,male,male,male,0.99,0.9949762380595236
704.0389,Hinderer,Tanja,Tanja Hinderer,female,1.0,female,female,female,female,0.98,0.9881675629613916
704.0392,Kaiser,Marcus,Marcus Kaiser,male,1.0,male,male,male,male,0.99,0.9906080960403536
704.0394,Jaśkiewicz,Anna,Anna Jaśkiewicz,female,1.0,female,female,female,female,0.98,0.9966167388426737
704.0395,Liu,Xin,Xin Liu,female,0.13,unknown,unknown,female,female,0.52,0.5205739418454454
704.0395,Xiao,Zhen-Jun,Zhen-Jun Xiao,male,0.1604956452508799,unknown,unknown,unknown,male,0.0,0.6419825810035196
704.0398,Dennert,Florian,Florian Dennert,male,0.673389267445802,unknown,male,male,male,0.99,0.9535570697832076
704.04,Beisert,Niklas,Niklas Beisert,male,1.0,male,male,male,male,1.0,0.996657638805974
704.0397,Molmer,Klaus,Klaus Molmer,male,1.0,male,male,male,male,0.98,0.990713043304538
704.0402,Zhao,Chunshan,Chunshan Zhao,male,0.25,unknown,unknown,male,male,1.0,0.7993681538273028
704.0406,Heidarian,Dariush,Dariush Heidarian,male,1.0,male,male,male,male,0.99,0.9851980154147392
704.0413,Kojo,Toru,Toru Kojo,male,1.0,male,male,male,male,0.98,0.9956309168435976
704.0413,Hayashigaki,Arata,Arata Hayashigaki,neutral,0.3979153061053627,male,female,male,female,0.88,0.6833224488429014
704.0411,Xu,Zhiping,Zhiping Xu,male,0.2,unknown,unknown,male,male,0.8,0.7008696353941981
704.0416,Schmithuesen,Gabriela,Gabriela Schmithuesen,female,1.0,female,female,female,female,0.98,0.98663526530179
704.0414,Felbacq,Didier,Didier Felbacq,male,1.0,male,male,male,male,0.99,0.9887823724333256
704.0418,Lin,Yu-Cheng,Yu-Cheng Lin,male,0.25,unknown,unknown,male,male,1.0,0.6403511559868507
704.0418,Igloi,Ferenc,Ferenc Igloi,male,1.0,male,male,male,male,0.99,0.9933807353952174
704.0418,Rieger,Heiko,Heiko Rieger,male,1.0,male,male,male,male,0.99,0.9182901755910886
704.0417,Baumgartner,Bernhard,Bernhard Baumgartner,male,1.0,male,male,male,male,1.0,0.9958001450944592
704.042,McCartor,Donald,Donald McCartor,male,1.0,male,male,male,male,0.98,0.9954455548517956
704.0422,Shvets,Gennady,Gennady Shvets,male,0.6794380597672895,unknown,male,male,male,0.99,0.9777522390691584
704.0424,Luo,Xiao-Feng,Xiao-Feng Luo,neutral,0.18788555946413188,unknown,unknown,male,female,1.0,0.503084475713055
704.0424,Shao,Ming,Ming Shao,male,0.185,unknown,unknown,male,male,0.74,0.6259311864859185
704.0424,Li,Cheng,Cheng Li,male,0.185,unknown,unknown,male,male,0.74,0.5788015984468766
704.0425,Gleim,Tobias,Tobias Gleim,male,1.0,male,male,male,male,1.0,0.996204077619402
704.0426,Shapiro,Paul R.,Paul R. Shapiro,male,1.0,male,male,male,male,0.99,0.9950512842239536
704.0427,Vicari,Ettore,Ettore Vicari,male,1.0,male,male,male,male,0.99,0.9720729303801908
704.0428,Ciardi,David R.,David R. Ciardi,male,1.0,male,male,male,male,0.99,0.9968353907055632
704.0431,Zink,Burkhard,Burkhard Zink,male,0.6841531823503324,unknown,male,male,male,0.99,0.9966127294013296
704.0431,Stergioulas,Nikolaos,Nikolaos Stergioulas,male,1.0,male,male,male,male,0.99,0.996838045358508
704.0431,Hawke,Ian,Ian Hawke,male,1.0,male,male,male,male,0.99,0.980866464253949
704.0431,Ott,Christian D.,Christian D. Ott,male,0.6766431638430079,unknown,male,male,male,0.99,0.9665726553720316
704.0431,Schnetter,Erik,Erik Schnetter,male,1.0,male,male,male,male,0.99,0.9890160491516524
704.0431,Mueller,Ewald,Ewald Mueller,male,1.0,male,male,male,male,0.99,0.6176622721598366
704.0435,Pravda,Vojtech,Vojtech Pravda,male,0.6841885578893149,unknown,male,male,male,0.99,0.9967542315572596
704.0435,Pravdova,Alena,Alena Pravdova,female,1.0,female,female,female,female,0.99,0.9969018119530356
704.0435,Ortaggio,Marcello,Marcello Ortaggio,male,1.0,male,male,male,male,0.99,0.9631537496681384
704.0439,Averin,Dmitri V.,Dmitri V. Averin,male,0.655,male,male,male,female,1.0,0.9555488392454186
704.0439,Nesteroff,James A.,James A. Nesteroff,male,1.0,male,male,male,male,0.99,0.9958939958475056
704.044,Damski,Bogdan,Bogdan Damski,male,1.0,male,male,male,male,0.98,0.994186319081257
704.044,Zurek,Wojciech H.,Wojciech H. Zurek,male,1.0,male,male,male,male,1.0,0.9966327949160014
704.0443,Meißner,Ulf-G.,Ulf-G. Meißner,male,0.21865839692623848,unknown,unknown,unknown,male,0.0,0.8746335877049539
704.0442,Conti,Claudio,Claudio Conti,male,1.0,male,male,male,male,0.99,0.973129459315607
704.0445,Bourjaily,Jacob L.,Jacob L. Bourjaily,male,0.6525000000000001,male,male,male,female,0.99,0.9887703466041362
704.0446,Carnovale,Giovanna,Giovanna Carnovale,female,1.0,female,female,female,female,0.99,0.9800706984668928
704.0449,Braun,Volker,Volker Braun,male,0.6839502928733098,unknown,male,male,male,0.99,0.995801171493239
704.0449,Kreuzer,Maximilian,Maximilian Kreuzer,male,1.0,male,male,male,male,1.0,0.9876201989985308
704.0449,Ovrut,Burt A.,Burt A. Ovrut,male,1.0,male,male,male,male,0.96,0.9951324740699004
704.0449,Scheidegger,Emanuel,Emanuel Scheidegger,male,1.0,male,male,male,male,0.99,0.9904467765079212
704.0452,Cui,Wei,Wei Cui,male,0.18,unknown,unknown,male,male,0.72,0.6249015855123493
